ahe,year,bachelor,female,age,age_bachelor
11.5,2008,0,0,26,0
10.57692,2008,0,0,28,0
14.90385,2008,1,1,25,25
22.81154,2008,0,0,29,0
13.31361,2008,0,0,32,0
16.34615,2008,0,1,33,0
30.28846,2008,0,0,34,0
17.25,2008,0,1,34,0
27.73669,2008,0,0,28,0
27.73669,2008,0,0,27,0
32.69231,2008,1,0,29,29
16.82692,2008,1,1,29,29
13.67521,2008,0,0,26,0
7.553125,2008,0,0,31,0
15.38461,2008,0,0,27,0
22.97009,2008,1,1,26,26
28.84615,2008,0,0,31,0
9.615385,2008,0,1,30,0
20.19231,2008,0,0,31,0
19.23077,2008,1,1,34,34
10.57692,2008,1,1,29,29
21.63461,2008,0,0,27,0
16.82692,2008,1,1,31,31
14.25,2008,0,1,32,0
13.46154,2008,0,0,25,0
15.38461,2008,0,1,25,0
7.692307,2008,0,1,28,0
24.51923,2008,1,1,28,28
9.157692,2008,0,0,28,0
11.05769,2008,0,1,32,0
11.05769,2008,0,1,33,0
9.134615,2008,0,1,31,0
11.53846,2008,0,0,31,0
26.44231,2008,0,0,25,0
2.884615,2008,0,1,27,0
14.42308,2008,0,0,32,0
21.91413,2008,0,0,28,0
8.835759,2008,0,1,26,0
18.75,2008,0,0,32,0
14.42308,2008,0,1,33,0
23.07692,2008,0,0,31,0
15.38461,2008,0,1,30,0
26.44231,2008,1,1,34,34
11.05769,2008,0,1,30,0
5.288462,2008,0,1,25,0
28.93518,2008,1,1,29,29
34.18803,2008,1,0,33,33
26.44231,2008,0,0,33,0
20.34098,2008,1,1,32,32
15,2008,1,0,32,32
14.42308,2008,1,1,25,25
19.23077,2008,1,0,25,25
4.591837,2008,0,1,34,0
25.48077,2008,0,1,31,0
19.23077,2008,1,1,27,27
9.615385,2008,0,0,30,0
12.5,2008,1,0,29,29
12.98077,2008,0,1,26,0
19.71154,2008,0,1,29,0
37.03704,2008,1,0,27,27
13.46154,2008,1,0,32,32
21.63461,2008,1,1,26,26
9.615385,2008,0,1,30,0
12.01923,2008,0,0,26,0
8.241758,2008,0,1,25,0
23.07692,2008,1,0,34,34
18.46154,2008,1,1,28,28
8.653846,2008,0,1,32,0
12.82051,2008,0,0,34,0
12.5,2008,0,0,29,0
14.10256,2008,0,1,30,0
38.46154,2008,1,1,29,29
21.5,2008,0,0,32,0
12.01923,2008,0,0,25,0
11,2008,0,1,28,0
15.38461,2008,1,1,33,33
16.82692,2008,0,0,33,0
15.86539,2008,0,0,27,0
13.3547,2008,0,1,25,0
32.69327,2008,1,1,34,34
16.82692,2008,1,1,26,26
10,2008,0,0,25,0
38.46154,2008,1,0,34,34
14.42308,2008,1,1,29,29
9.615385,2008,0,0,31,0
9,2008,0,0,32,0
8.021978,2008,1,1,27,27
8.1,2008,0,1,33,0
9.399038,2008,0,0,30,0
11.21795,2008,0,1,30,0
15.07277,2008,0,0,32,0
18.46154,2008,1,0,32,32
10.27027,2008,1,1,25,25
8.653846,2008,0,1,29,0
8.653846,2008,0,1,29,0
16.82692,2008,1,1,32,32
24.03846,2008,1,1,34,34
39.42308,2008,1,0,29,29
16.82692,2008,1,0,25,25
14.42308,2008,0,1,31,0
16.82692,2008,0,1,29,0
16.82692,2008,0,0,32,0
14.42308,2008,0,0,34,0
10.68376,2008,0,0,29,0
8.653846,2008,0,1,28,0
56.25,2008,1,0,33,33
7.501,2008,0,1,28,0
45.67308,2008,1,1,34,34
10,2008,0,0,26,0
19.23077,2008,1,0,31,31
9.616346,2008,1,1,32,32
13.73626,2008,0,1,27,0
16.38923,2008,1,0,27,27
13.67521,2008,1,0,25,25
38.46154,2008,1,1,33,33
20.12522,2008,0,0,26,0
9.895833,2008,0,1,33,0
4.326923,2008,0,0,31,0
7.451923,2008,0,1,34,0
19.23077,2008,0,0,32,0
19.03846,2008,1,1,33,33
26.04167,2008,0,1,34,0
14.90481,2008,1,1,28,28
14.90385,2008,1,0,30,30
21.63461,2008,0,0,28,0
8.653846,2008,0,1,34,0
12.01923,2008,0,1,32,0
18.84231,2008,0,0,30,0
24.51923,2008,0,0,32,0
17.30769,2008,0,1,32,0
16.66667,2008,0,0,27,0
21.92308,2008,0,0,29,0
16.11171,2008,0,0,33,0
24.03846,2008,1,1,27,27
11.05769,2008,0,0,30,0
9.134615,2008,0,1,26,0
41.33269,2008,1,1,34,34
12.01923,2008,0,0,29,0
13.94231,2008,1,1,33,33
30.61741,2008,0,0,29,0
5.769231,2008,0,1,34,0
12.5,2008,0,0,30,0
17.30769,2008,0,0,34,0
6.677351,2008,0,1,34,0
30.28846,2008,1,1,30,30
26.22378,2008,1,0,31,31
44.23077,2008,1,0,26,26
20.19231,2008,1,0,28,28
12.98077,2008,1,1,32,32
10.68376,2008,0,0,31,0
7.211538,2008,0,0,34,0
43.26923,2008,1,0,34,34
20.03205,2008,1,1,32,32
21.63461,2008,1,0,33,33
8.173077,2008,0,0,29,0
9.615385,2008,0,0,27,0
5.313765,2008,0,1,25,0
8.653846,2008,0,1,34,0
9,2008,0,1,32,0
16.34615,2008,0,1,28,0
16.82692,2008,1,0,27,27
8.173077,2008,1,0,28,28
17.5,2008,1,1,26,26
17.30769,2008,1,1,29,29
12.2679,2008,0,0,30,0
18.57143,2008,1,1,32,32
7.692307,2008,0,0,31,0
18.26923,2008,0,1,30,0
17.13287,2008,0,0,32,0
11.53846,2008,0,1,31,0
34.61538,2008,0,0,32,0
13.46154,2008,0,0,27,0
8.01282,2008,0,0,29,0
8.653846,2008,0,1,31,0
14.42308,2008,0,0,26,0
6.25,2008,0,0,25,0
16.58654,2008,1,0,25,25
14.42308,2008,1,0,30,30
7.898077,2008,0,0,34,0
8.653846,2008,0,1,28,0
11.53846,2008,1,1,32,32
11.92308,2008,0,0,33,0
7.211538,2008,0,0,31,0
21.63461,2008,0,1,29,0
15.38461,2008,0,0,28,0
7.554945,2008,0,0,27,0
15.38461,2008,1,0,26,26
24.03846,2008,0,0,25,0
4.615385,2008,1,0,26,26
23.33803,2008,1,1,26,26
8.653846,2008,0,0,25,0
18.46154,2008,0,1,33,0
9.615385,2008,0,0,28,0
20.19231,2008,0,0,33,0
17.54808,2008,1,0,33,33
19.23077,2008,1,1,32,32
7.478632,2008,0,1,26,0
16.82692,2008,1,0,26,26
32.05128,2008,1,0,33,33
17.94872,2008,0,1,32,0
9.615385,2008,0,0,26,0
16.82692,2008,0,0,34,0
7.2125,2008,0,1,25,0
14.52991,2008,1,0,32,32
18.42949,2008,1,1,32,32
24.03846,2008,0,1,26,0
7.692307,2008,0,1,30,0
11.20879,2008,0,1,30,0
18.07692,2008,1,0,28,28
16.38461,2008,0,0,27,0
10.57692,2008,0,1,34,0
10.57692,2008,0,1,30,0
33.65385,2008,1,0,34,34
24.03846,2008,1,1,33,33
6.730769,2008,0,0,30,0
11.05769,2008,0,1,28,0
14.42308,2008,0,0,34,0
12.28571,2008,0,1,30,0
4.945055,2008,0,0,31,0
13.46154,2008,0,1,32,0
7.211538,2008,0,0,27,0
4.285714,2008,0,1,25,0
8.653846,2008,0,1,28,0
9.134615,2008,0,0,28,0
8.413462,2008,0,1,31,0
12.5,2008,0,0,30,0
9.615385,2008,0,1,29,0
15.68047,2008,1,0,31,31
18.02885,2008,1,1,31,31
11,2008,0,0,25,0
14.42308,2008,0,0,25,0
11.29808,2008,1,1,31,31
34.61634,2008,0,0,34,0
19.23077,2008,0,0,34,0
6.730769,2008,0,1,29,0
12.01923,2008,0,0,31,0
7.451923,2008,0,1,33,0
14.42308,2008,0,0,33,0
24.03846,2008,1,1,30,30
22.70299,2008,1,1,25,25
7.692307,2008,0,0,28,0
11.53846,2008,0,0,28,0
26.44231,2008,1,0,25,25
19.23077,2008,0,0,26,0
52.74725,2008,0,1,25,0
19.71154,2008,0,0,33,0
31.25,2008,0,1,32,0
3.365385,2008,0,1,28,0
8,2008,0,0,25,0
16.82692,2008,0,0,27,0
13.63636,2008,1,0,30,30
13.94231,2008,0,1,27,0
16,2008,0,0,25,0
19.23141,2008,1,0,34,34
72.11539,2008,0,0,34,0
12.76923,2008,0,0,30,0
19.23077,2008,0,0,27,0
10.57692,2008,0,1,30,0
6.730769,2008,0,1,29,0
12.01923,2008,1,0,28,28
15.38461,2008,1,1,25,25
31.25,2008,0,1,27,0
29.08654,2008,0,0,27,0
8.5,2008,0,0,28,0
10.57692,2008,0,0,25,0
49.1453,2008,1,0,33,33
29.91453,2008,1,1,32,32
20.19231,2008,1,1,25,25
27.47253,2008,0,0,32,0
15.28846,2008,1,1,33,33
17.78846,2008,1,1,32,32
43.26923,2008,1,0,29,29
10.09615,2008,0,1,33,0
16.82692,2008,1,1,31,31
24.23077,2008,1,1,33,33
8.653846,2008,0,1,31,0
5.769231,2008,0,0,34,0
37.62019,2008,1,0,33,33
9.622596,2008,0,1,34,0
31.25,2008,0,0,32,0
16.48352,2008,0,0,25,0
5.723443,2008,0,0,32,0
10.66346,2008,0,1,26,0
7.211538,2008,0,1,25,0
48.99268,2008,0,0,28,0
9,2008,0,1,28,0
26.92308,2008,0,0,32,0
11.53846,2008,0,1,29,0
9.340659,2008,0,1,32,0
25.64103,2008,0,0,27,0
18.26923,2008,0,0,30,0
12.91209,2008,0,0,26,0
16.34615,2008,0,0,34,0
19.23077,2008,1,0,33,33
11.53846,2008,0,0,30,0
21.15385,2008,1,0,33,33
15.38461,2008,0,0,25,0
14.42308,2008,0,1,33,0
8.653846,2008,0,1,28,0
19,2008,1,0,33,33
20.19231,2008,1,1,31,31
15.38461,2008,0,1,34,0
14.95726,2008,0,0,27,0
13.46154,2008,0,1,34,0
36.05769,2008,0,0,31,0
24.03846,2008,0,0,26,0
16.34615,2008,0,1,34,0
11.05769,2008,1,1,33,33
27.69231,2008,1,0,33,33
32.21154,2008,1,1,32,32
9.134615,2008,0,0,32,0
13.84692,2008,0,0,32,0
20.11834,2008,0,0,26,0
8.01282,2008,0,1,30,0
7.692307,2008,1,0,28,28
16.82692,2008,1,1,34,34
12.01923,2008,0,0,29,0
4.120879,2008,1,0,29,29
17.78846,2008,0,0,32,0
5.769231,2008,0,1,25,0
20.60439,2008,1,0,32,32
12.01923,2008,0,1,27,0
18.26923,2008,0,0,34,0
14.42308,2008,0,1,27,0
7.766272,2008,1,1,28,28
15,2008,0,0,33,0
16.82692,2008,0,0,33,0
51.28205,2008,1,0,33,33
18.26923,2008,1,1,32,32
14.42308,2008,0,1,28,0
9.615385,2008,0,0,31,0
18.26923,2008,0,0,28,0
14.42308,2008,0,1,26,0
5.769231,2008,0,0,34,0
35.4251,2008,1,0,32,32
7.019231,2008,1,1,25,25
14.42356,2008,1,1,28,28
24.03846,2008,1,1,31,31
11.05769,2008,0,1,27,0
16.82692,2008,0,1,25,0
15.86539,2008,0,0,28,0
17.30769,2008,0,0,33,0
7.211538,2008,0,0,25,0
22.11539,2008,1,1,26,26
14.42308,2008,0,0,27,0
18.02885,2008,0,1,33,0
13.42147,2008,1,1,27,27
21.63461,2008,1,0,28,28
4.615385,2008,0,0,32,0
6.025641,2008,0,0,32,0
26.44231,2008,1,0,34,34
36.05769,2008,1,0,33,33
2.980769,2008,1,0,27,27
13.46154,2008,1,1,27,27
16.02564,2008,0,0,27,0
6.520192,2008,0,0,26,0
15,2008,1,0,25,25
14.23077,2008,1,1,27,27
11.53846,2008,0,0,31,0
7.211538,2008,0,1,33,0
19.23077,2008,1,1,32,32
7.211538,2008,0,1,33,0
19.22692,2008,1,0,27,27
6.2905,2008,1,1,26,26
12.01923,2008,0,0,34,0
5.108173,2008,0,1,26,0
29.48718,2008,0,0,26,0
6.490385,2008,0,1,32,0
14.42308,2008,1,1,30,30
25.64103,2008,0,0,28,0
14.42308,2008,1,0,29,29
4.2,2008,1,0,31,31
15.93407,2008,1,1,29,29
25,2008,0,0,25,0
12.01923,2008,1,1,31,31
26.44231,2008,1,1,29,29
48.07692,2008,1,0,34,34
7.692307,2008,0,1,34,0
11.53846,2008,0,0,31,0
15.38461,2008,1,1,34,34
38.46154,2008,0,0,32,0
7.211538,2008,0,0,26,0
22.59615,2008,1,0,34,34
4.246154,2008,1,0,27,27
7.692307,2008,0,0,30,0
12.01923,2008,0,1,30,0
20.08547,2008,0,0,33,0
12.44444,2008,0,0,31,0
10.5,2008,0,0,26,0
20.19231,2008,1,1,33,33
14.42308,2008,1,1,26,26
16.66667,2008,1,1,27,27
18.26923,2008,0,0,26,0
20.67308,2008,0,0,33,0
10.04902,2008,0,1,28,0
8.974359,2008,0,0,30,0
8.653846,2008,0,1,29,0
15.38461,2008,0,0,31,0
16.82692,2008,0,0,30,0
3.605769,2008,0,0,29,0
21.63461,2008,1,1,27,27
67.30769,2008,1,1,34,34
24.03846,2008,0,0,29,0
11.05769,2008,0,0,31,0
8.75,2008,0,1,31,0
20.19231,2008,0,1,25,0
7.692307,2008,0,0,28,0
13.14103,2008,1,0,31,31
12.98077,2008,0,0,30,0
21.63461,2008,1,0,33,33
3.692308,2008,1,1,27,27
13.46154,2008,1,1,25,25
21.63461,2008,1,0,31,31
13.70192,2008,0,1,28,0
19.23077,2008,0,0,27,0
14.70588,2008,0,0,32,0
6.730769,2008,1,0,30,30
5.769231,2008,0,1,28,0
54.94505,2008,1,0,32,32
12,2008,0,0,33,0
5.769231,2008,0,1,28,0
16.3274,2008,1,1,32,32
16.82692,2008,1,0,27,27
33.65385,2008,1,0,28,28
17.60684,2008,0,0,26,0
14.42308,2008,0,0,28,0
15.86635,2008,1,1,33,33
21.15481,2008,1,1,33,33
12,2008,1,1,31,31
10.5,2008,0,1,29,0
14.90385,2008,0,1,26,0
18.26923,2008,0,1,34,0
62.98077,2008,1,0,26,26
18.26923,2008,0,0,27,0
13.63636,2008,1,1,27,27
15.38461,2008,0,0,27,0
18.75,2008,0,0,31,0
8.653846,2008,0,0,32,0
22.18935,2008,1,0,33,33
27.88461,2008,1,0,29,29
18.46154,2008,0,1,30,0
17.30769,2008,1,1,26,26
20,2008,0,1,31,0
10.09615,2008,1,1,32,32
13.84615,2008,0,1,29,0
10.19608,2008,1,0,26,26
9.615385,2008,0,1,33,0
33.65385,2008,0,0,33,0
7.692307,2008,0,1,25,0
11.1336,2008,0,0,34,0
10.66346,2008,0,1,25,0
2.403846,2008,0,0,26,0
12.675,2008,0,0,29,0
15.38461,2008,1,0,32,32
15.38461,2008,1,1,27,27
17.09402,2008,0,0,29,0
7.769231,2008,1,0,33,33
9.230769,2008,1,1,33,33
13.84615,2008,0,0,29,0
22.4359,2008,0,0,27,0
31.25,2008,1,0,30,30
21.49039,2008,0,0,34,0
21.14286,2008,0,0,30,0
14.53488,2008,0,0,30,0
13.94231,2008,0,1,34,0
13.24786,2008,0,0,34,0
7.692307,2008,0,1,32,0
8.791209,2008,0,0,34,0
21.42857,2008,0,0,30,0
15.14423,2008,0,1,26,0
14.42308,2008,0,0,28,0
6.593407,2008,0,1,29,0
26.42857,2008,0,0,32,0
8,2008,0,0,32,0
7.211538,2008,0,0,25,0
35.57692,2008,1,0,31,31
28.84615,2008,1,1,28,28
16.82692,2008,0,1,28,0
21.63461,2008,0,0,30,0
21.15385,2008,1,0,31,31
10.09712,2008,0,0,29,0
16.53846,2008,0,0,28,0
4.285714,2008,0,1,32,0
24.03846,2008,1,0,32,32
16.15385,2008,1,1,28,28
11.25,2008,0,1,29,0
21.15385,2008,1,0,29,29
25,2008,1,0,26,26
10.93798,2008,0,1,33,0
14.58333,2008,0,0,29,0
20.19231,2008,1,1,30,30
21.97802,2008,1,1,31,31
14.42308,2008,0,0,27,0
38.46154,2008,1,1,25,25
12.01923,2008,1,1,25,25
23.07692,2008,1,1,34,34
26.92308,2008,1,0,26,26
40.86538,2008,1,0,31,31
37.5,2008,1,0,34,34
10,2008,0,0,29,0
12.98077,2008,1,1,28,28
15.625,2008,1,0,25,25
16.34711,2008,1,0,26,26
9.615385,2008,1,1,29,29
17.00405,2008,1,1,31,31
31.74603,2008,1,0,34,34
34.18803,2008,1,0,29,29
16.64201,2008,1,1,33,33
14.7929,2008,1,1,30,30
8.653846,2008,1,1,30,30
18.26923,2008,1,0,32,32
50,2008,1,1,31,31
4.807693,2008,0,0,33,0
11.11111,2008,0,0,30,0
9.615385,2008,0,1,32,0
16.82788,2008,1,0,27,27
44.23077,2008,1,0,34,34
16.15385,2008,1,0,30,30
18.46154,2008,1,1,30,30
19.68864,2008,1,1,32,32
26.04167,2008,1,1,31,31
43.26923,2008,1,0,31,31
18.81271,2008,1,0,29,29
32.05128,2008,1,0,34,34
20,2008,1,1,33,33
7.692307,2008,0,1,25,0
32.05128,2008,1,0,34,34
20,2008,1,0,28,28
22.11539,2008,1,1,26,26
28.84615,2008,0,0,32,0
8.241758,2008,0,1,27,0
6.730769,2008,0,1,30,0
19.23077,2008,1,0,34,34
10.03846,2008,0,0,27,0
12.0915,2008,0,1,30,0
15.40385,2008,1,1,25,25
33.4188,2008,1,0,30,30
17.30769,2008,0,1,28,0
14.90385,2008,0,0,29,0
13.94231,2008,0,0,31,0
10.57692,2008,0,1,28,0
11.08173,2008,0,1,28,0
9.518259,2008,0,0,31,0
23.54788,2008,0,0,29,0
20,2008,1,1,32,32
38.46154,2008,1,0,25,25
7.2125,2008,1,0,25,25
15.86539,2008,0,1,30,0
26.92385,2008,1,0,27,27
16.15385,2008,1,1,28,28
32.05128,2008,1,0,32,32
25,2008,1,1,34,34
6.009615,2008,0,1,26,0
21.63558,2008,1,0,31,31
10.09615,2008,0,1,26,0
9.134615,2008,0,1,29,0
42.5,2008,1,0,32,32
21.63461,2008,0,1,33,0
25,2008,1,0,34,34
11.53846,2008,0,0,29,0
21.63461,2008,1,1,34,34
5.819736,2008,0,1,33,0
8.75,2008,1,0,31,31
13,2008,0,1,25,0
20.67308,2008,1,1,25,25
24.03846,2008,1,0,28,28
30.28846,2008,1,1,27,27
20.19231,2008,0,1,26,0
21.31282,2008,1,0,31,31
15.7024,2008,0,1,31,0
12.01923,2008,0,0,31,0
20.08547,2008,0,0,34,0
12.01923,2008,0,0,26,0
14.42308,2008,0,1,27,0
10.09615,2008,0,0,27,0
9.615385,2008,0,0,27,0
12.01923,2008,0,0,31,0
20.19231,2008,0,0,34,0
24.03846,2008,0,0,27,0
2.884615,2008,0,0,27,0
15,2008,0,0,31,0
22.59615,2008,1,0,32,32
14.42308,2008,0,1,27,0
11.53846,2008,0,0,27,0
16.82692,2008,0,1,26,0
13.46154,2008,0,0,26,0
17.36111,2008,1,0,33,33
21.24329,2008,1,1,25,25
12.01923,2008,1,0,26,26
28.84615,2008,1,1,27,27
9.230769,2008,0,0,32,0
4.807693,2008,0,0,29,0
7.211538,2008,0,0,25,0
30.76923,2008,1,0,29,29
16.82692,2008,0,1,32,0
8.557693,2008,0,0,31,0
7.39645,2008,0,1,34,0
8.653846,2008,0,1,27,0
23.07692,2008,1,1,34,34
12.5,2008,0,1,29,0
15.86539,2008,1,1,29,29
11.09467,2008,0,1,33,0
19.23077,2008,1,1,30,30
28.84615,2008,1,0,30,30
27.40385,2008,1,1,28,28
6.25,2008,0,1,30,0
11.05769,2008,0,1,30,0
20.26627,2008,1,1,33,33
16.82692,2008,0,1,31,0
82.41758,2008,1,0,30,30
9.615385,2008,0,1,28,0
18.75,2008,0,0,25,0
21.06227,2008,1,1,26,26
14.90385,2008,1,1,27,27
34.13462,2008,1,0,27,27
30.21978,2008,1,0,25,25
9.615385,2008,1,1,26,26
13.46154,2008,1,1,26,26
15.86539,2008,1,1,25,25
15.32456,2008,0,0,32,0
41.02564,2008,1,0,31,31
28.84615,2008,1,1,31,31
21.15385,2008,0,0,29,0
31.25,2008,1,0,33,33
13.46154,2008,1,0,26,26
38.46154,2008,1,1,31,31
16.82692,2008,0,1,25,0
19.23077,2008,0,0,25,0
17.78846,2008,1,0,26,26
13.46154,2008,1,0,26,26
19.23077,2008,0,0,33,0
24.03846,2008,0,0,31,0
15.68627,2008,0,0,25,0
15,2008,0,0,30,0
12.98077,2008,0,1,31,0
18.14904,2008,1,0,27,27
27.24359,2008,0,0,27,0
14.42308,2008,0,0,29,0
7.692307,2008,0,0,30,0
10.57692,2008,0,0,26,0
25,2008,1,1,30,30
8.241758,2008,0,1,25,0
10.69391,2008,0,0,28,0
12.01923,2008,0,0,25,0
8.974359,2008,1,1,30,30
7.211538,2008,0,0,26,0
30.76923,2008,1,1,27,27
31.25,2008,0,1,27,0
14.89583,2008,0,0,28,0
14.7929,2008,1,1,28,28
33.65385,2008,1,0,31,31
33.65385,2008,1,1,28,28
7.43007,2008,0,1,26,0
9.615385,2008,0,1,33,0
14.42308,2008,0,0,26,0
28.36539,2008,1,1,25,25
24.23077,2008,1,0,27,27
17.30769,2008,1,0,27,27
4.00641,2008,0,0,27,0
24.78633,2008,0,0,28,0
11.05769,2008,1,0,33,33
24.03846,2008,1,1,32,32
14.95726,2008,0,0,34,0
20.67308,2008,0,1,32,0
19.23077,2008,1,1,27,27
12.01923,2008,1,0,33,33
23.125,2008,1,1,25,25
24.03846,2008,1,0,32,32
25,2008,1,0,34,34
23.07692,2008,1,1,32,32
16.82692,2008,0,0,27,0
11.05769,2008,0,1,26,0
13.84615,2008,0,0,34,0
14.42308,2008,0,1,29,0
17.30769,2008,0,0,26,0
24.03846,2008,0,0,31,0
11.53846,2008,0,1,29,0
25,2008,0,0,28,0
10.57692,2008,0,1,25,0
6.25,2008,0,1,29,0
11.53846,2008,1,1,31,31
13,2008,0,1,27,0
18.26923,2008,1,0,28,28
43.26923,2008,1,0,32,32
15.38461,2008,0,1,32,0
7.692307,2008,0,0,26,0
24.03846,2008,1,1,34,34
23.07692,2008,0,1,33,0
15.86539,2008,0,1,25,0
19.23077,2008,0,0,27,0
7.692307,2008,0,0,26,0
10.09615,2008,0,1,28,0
17.09402,2008,0,1,25,0
5.769231,2008,0,0,33,0
12.98077,2008,0,0,29,0
21.15385,2008,1,1,30,30
18.53147,2008,1,1,25,25
2.884615,2008,0,0,34,0
10.09615,2008,0,0,31,0
19.71154,2008,1,1,28,28
25,2008,0,0,31,0
4.807693,2008,0,1,30,0
19.23077,2008,0,0,30,0
24.03846,2008,1,0,27,27
9.615385,2008,0,0,25,0
21.63461,2008,1,0,29,29
23.07692,2008,1,1,29,29
22.59615,2008,1,1,33,33
11.53846,2008,0,1,29,0
8,2008,0,0,29,0
12.01923,2008,0,0,27,0
11.40351,2008,0,1,30,0
39.35599,2008,1,0,32,32
18.75,2008,1,1,34,34
11.25,2008,0,1,34,0
15.38461,2008,1,1,26,26
24.03846,2008,1,1,32,32
28.84615,2008,1,0,28,28
21.63461,2008,1,0,30,30
57.69231,2008,1,1,27,27
33.65385,2008,1,0,25,25
39.90385,2008,1,0,25,25
33.65385,2008,1,0,25,25
17.28827,2008,0,0,31,0
8.097166,2008,1,1,33,33
12.02019,2008,0,0,28,0
13.94231,2008,0,1,25,0
11.53846,2008,0,1,31,0
15.625,2008,0,0,26,0
23.34135,2008,1,1,25,25
17.25961,2008,1,1,31,31
17.94872,2008,1,0,26,26
20,2008,0,0,25,0
25.48077,2008,1,1,26,26
11.92308,2008,0,0,28,0
5.494505,2008,1,1,34,34
12.01923,2008,1,1,31,31
20.40385,2008,1,1,28,28
34.61538,2008,1,0,34,34
10.62753,2008,0,0,28,0
10.57692,2008,0,1,26,0
10,2008,0,0,32,0
7.692307,2008,0,1,31,0
12.98077,2008,0,0,33,0
7.884615,2008,0,1,29,0
19.23077,2008,1,1,27,27
31.25,2008,1,0,27,27
12.01923,2008,0,0,28,0
14.42308,2008,0,1,29,0
12.01923,2008,1,0,26,26
8.653846,2008,0,0,27,0
25.48077,2008,1,0,30,30
12,2008,0,0,34,0
11.05769,2008,0,0,26,0
3.496504,2008,0,1,33,0
6.043956,2008,0,0,33,0
25,2008,1,1,27,27
20.67308,2008,1,1,26,26
24.03846,2008,1,1,34,34
21.63461,2008,0,0,29,0
10.57692,2008,0,0,29,0
26.66667,2008,1,1,33,33
18.02885,2008,1,0,27,27
19.23077,2008,0,0,32,0
24.03846,2008,1,1,32,32
21.63461,2008,1,1,27,27
20.19231,2008,0,0,31,0
40.86538,2008,1,1,30,30
7.211538,2008,0,0,27,0
12.5,2008,0,0,30,0
10.57692,2008,0,0,34,0
9.615385,2008,0,1,33,0
12.01923,2008,0,0,28,0
9.230769,2008,0,0,25,0
11.53846,2008,0,0,27,0
8.653846,2008,0,1,26,0
7.211538,2008,0,0,26,0
12.98077,2008,1,0,28,28
9.615385,2008,0,1,27,0
20.19231,2008,1,1,31,31
23.07692,2008,0,1,33,0
24.03846,2008,0,0,34,0
18.49113,2008,1,1,31,31
34.80769,2008,1,0,33,33
21.63461,2008,1,1,26,26
8.25,2008,0,1,30,0
13.46154,2008,0,1,28,0
17.78846,2008,0,0,34,0
17.85714,2008,1,1,33,33
32.05128,2008,1,0,28,28
10.09615,2008,0,0,32,0
7.211538,2008,0,0,26,0
25,2008,0,0,34,0
18,2008,0,1,28,0
16.48352,2008,0,0,31,0
18.37607,2008,1,1,25,25
18.26923,2008,0,0,29,0
9.615385,2008,0,0,25,0
11.53846,2008,0,0,34,0
5.769231,2008,0,1,32,0
4.086538,2008,0,1,27,0
8.516483,2008,0,1,27,0
34.61538,2008,1,0,28,28
10.25961,2008,0,1,27,0
8.653846,2008,0,0,26,0
8.241758,2008,1,1,27,27
14.19414,2008,1,1,26,26
11.75214,2008,0,0,26,0
11.75,2008,0,0,31,0
17.09402,2008,1,1,28,28
13.94231,2008,0,1,33,0
15.38461,2008,1,1,26,26
15.86539,2008,0,0,29,0
5.563461,2008,0,0,26,0
4.475524,2008,0,0,25,0
7.708601,2008,0,0,25,0
24.03846,2008,0,0,31,0
11.53846,2008,0,0,30,0
9.294871,2008,0,0,26,0
21.63461,2008,1,1,34,34
10.95288,2008,0,1,27,0
14.42308,2008,0,1,28,0
47.4359,2008,0,0,30,0
24.51923,2008,0,0,34,0
7.211538,2008,0,0,27,0
14.61539,2008,1,1,34,34
15.76923,2008,1,0,34,34
9.615385,2008,0,0,30,0
26.25,2008,0,0,32,0
14.42308,2008,0,1,29,0
19.71154,2008,1,0,30,30
6.971154,2008,0,1,33,0
17.48252,2008,0,0,28,0
6.798757,2008,0,0,29,0
12.01923,2008,0,1,27,0
16.82692,2008,1,1,33,33
24.03846,2008,1,1,26,26
7.211538,2008,0,1,33,0
22.11539,2008,1,0,32,32
15,2008,1,0,32,32
8.974359,2008,1,1,29,29
40,2008,0,0,27,0
9.615385,2008,0,1,29,0
19.23077,2008,1,0,33,33
19.23077,2008,1,1,32,32
5.91716,2008,1,1,32,32
33.07692,2008,1,0,31,31
21.53846,2008,0,1,31,0
25.64103,2008,0,1,29,0
11.83432,2008,0,0,32,0
13.46154,2008,0,1,28,0
7.692307,2008,0,0,25,0
9.40171,2008,0,1,32,0
19.23077,2008,1,0,27,27
9.616346,2008,1,1,25,25
26.0989,2008,0,0,25,0
14.42308,2008,0,0,28,0
18.26923,2008,0,0,26,0
12.90486,2008,0,0,28,0
6.001,2008,0,0,25,0
11.25,2008,0,0,27,0
16.02564,2008,0,0,28,0
9.615385,2008,0,0,26,0
13.08761,2008,0,1,32,0
9.615385,2008,0,0,26,0
12.36264,2008,1,0,26,26
10.43956,2008,1,0,26,26
13.46154,2008,1,1,28,28
15.38461,2008,1,1,25,25
9,2008,0,0,25,0
48.84615,2008,1,0,31,31
16.34615,2008,0,0,26,0
29.80769,2008,0,0,34,0
20.51282,2008,1,1,34,34
8.653846,2008,0,1,30,0
12.01923,2008,0,1,32,0
13.94231,2008,0,1,33,0
14.42308,2008,0,0,29,0
35.50296,2008,1,1,34,34
12.98077,2008,1,1,27,27
26.44231,2008,1,0,31,31
7.211538,2008,0,0,28,0
7.211538,2008,0,0,30,0
8,2008,0,1,26,0
24.03846,2008,1,1,34,34
